UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A011PP01,A0A011PP01_ACCRE,,,,UPI00044E5C20,522306,EXI89196.1,,EXI89196.1,EXI89196.1
A0A011QJH2,A0A011QJH2_ACCRE,,,,UPI0004486957,522306,EXI89195.1,,EXI89195.1,EXI89195.1
A0A011RD79,A0A011RD79_ACCRE,,,,UPI00044A3E76,522306,EXI89194.1,,EXI89194.1,EXI89194.1
A0A011P2I4,A0A011P2I4_ACCRE,,,,UPI0004495FA8,522306,EXI89193.1,,EXI89193.1,EXI89193.1
A0A011QIM0,A0A011QIM0_ACCRE,,,,UPI00044E50A9,522306,EXI89192.1,,EXI89192.1,EXI89192.1
A0A011PNZ5,A0A011PNZ5_ACCRE,,,,UPI000449D055,522306,EXI89191.1,,EXI89191.1,EXI89191.1
A0A011QJG7,A0A011QJG7_ACCRE,,,,UPI000452AFFA,522306,EXI89190.1,,EXI89190.1,EXI89190.1
A0A011RD74,A0A011RD74_ACCRE,,,,UPI00044E9268,522306,EXI89189.1,,EXI89189.1,EXI89189.1
A0A011P1M1,A0A011P1M1_ACCRE,,,,UPI0004521808,522306,EXI88888.1,,EXI88888.1,EXI88888.1
A0A011PP73,A0A011PP73_ACCRE,,,,UPI00044B7AB0,522306,EXI89256.1,,EXI89256.1,EXI89256.1
A0A011PAL4,A0A011PAL4_9PROT,,,,UPI00044DE425,1454005,EXI92038.1,,EXI92038.1,EXI92038.1
A0A011P688,A0A011P688_ACCRE,,,,UPI00044D87D9,522306,EXI90478.1,,EXI90478.1,EXI90478.1
A0A011PT87,A0A011PT87_ACCRE,,,,UPI00044E3670,522306,EXI90616.1,,EXI90616.1,EXI90616.1
A0A011P9V0,A0A011P9V0_9PROT,,,,UPI0004497AD0,1454005,EXI91788.1,,EXI91788.1,EXI91788.1
A0A011QR69,A0A011QR69_9PROT,,,,UPI0004507585,1454005,EXI91787.1,,EXI91787.1,EXI91787.1
A0A011PWN4,A0A011PWN4_9PROT,,,,UPI00044E69BD,1454005,EXI91786.1,,EXI91786.1,EXI91786.1
A0A011QRK2,A0A011QRK2_9PROT,,,,UPI00044E33BA,1454005,EXI91785.1,,EXI91785.1,EXI91785.1
A0A011RKV2,A0A011RKV2_9PROT,,,,UPI000450099C,1454005,EXI91784.1,,EXI91784.1,EXI91784.1
A0A011P9U5,A0A011P9U5_9PROT,,,,UPI000451CFC1,1454005,EXI91783.1,,EXI91783.1,EXI91783.1
A0A011QQ51,A0A011QQ51_9PROT,,,,UPI00044F9EDF,1454005,EXI91417.1,,EXI91417.1,EXI91417.1
A0A011PVM0,A0A011PVM0_9PROT,,,,UPI00044B4E76,1454005,EXI91416.1,,EXI91416.1,EXI91416.1
A0A011QQK4,A0A011QQK4_9PROT,,,,UPI000452D0F4,1454005,EXI91415.1,,EXI91415.1,EXI91415.1
A0A011P8W7,A0A011P8W7_9PROT,,,,UPI00044F86D0,1454005,EXI91413.1,,EXI91413.1,EXI91413.1
A0A011QQ52,A0A011QQ52_ACCRE,,,,UPI00044C53C6,522306,EXI91245.1,,EXI91245.1,EXI91245.1
A0A011RJ88,A0A011RJ88_ACCRE,,,,UPI0004504F29,522306,EXI91244.1,,EXI91244.1,EXI91244.1
A0A011QPK6,A0A011QPK6_ACCRE,,,,UPI00044810AF,522306,EXI91242.1,,EXI91242.1,EXI91242.1
A0A011RGZ2,A0A011RGZ2_ACCRE,,,,UPI000449CACC,522306,EXI90479.1,,EXI90479.1,EXI90479.1
A0A011PV16,A0A011PV16_ACCRE,,,,UPI0004454EEC,522306,EXI91241.1,,EXI91241.1,EXI91241.1
A0A011QP31,A0A011QP31_ACCRE,,,,UPI000450A299,522306,EXI91047.1,,EXI91047.1,EXI91047.1
A0A011RIM8,A0A011RIM8_ACCRE,,,,UPI000448C729,522306,EXI91044.1,,EXI91044.1,EXI91044.1
A0A011P7V9,A0A011P7V9_ACCRE,,,,UPI00044FEC1D,522306,EXI91043.1,,EXI91043.1,EXI91043.1
A0A011QP29,A0A011QP29_ACCRE,,,,UPI000447217D,522306,EXI91042.1,,EXI91042.1,EXI91042.1
A0A011PUF9,A0A011PUF9_ACCRE,,,,UPI00045232BA,522306,EXI91041.1,,EXI91041.1,EXI91041.1
A0A011QPQ4,A0A011QPQ4_ACCRE,,,,UPI0004458646,522306,EXI91040.1,,EXI91040.1,EXI91040.1
A0A011P756,A0A011P756_ACCRE,,,,UPI000448AB31,522306,EXI90803.1,,EXI90803.1,EXI90803.1
A0A011QNA3,A0A011QNA3_ACCRE,,,,UPI00045226F0,522306,EXI90802.1,,EXI90802.1,EXI90802.1
A0A011PTS1,A0A011PTS1_ACCRE,,,,UPI00044DD69F,522306,EXI90801.1,,EXI90801.1,EXI90801.1
A0A011QNX5,A0A011QNX5_ACCRE,,,,UPI0004517D10,522306,EXI90800.1,,EXI90800.1,EXI90800.1
A0A011RHX4,A0A011RHX4_ACCRE,,,,UPI000446D3BB,522306,EXI90799.1,,EXI90799.1,EXI90799.1
A0A011P6M3,A0A011P6M3_ACCRE,,,,UPI00044A4709,522306,EXI90623.1,,EXI90623.1,EXI90623.1
A0A011RHB4,A0A011RHB4_ACCRE,,,,UPI00044CADB7,522306,EXI90619.1,,EXI90619.1,EXI90619.1
A0A011P7W4,A0A011P7W4_ACCRE,,,,UPI00044EA627,522306,EXI91048.1,,EXI91048.1,EXI91048.1
A0A011QG28,A0A011QG28_9PROT,,,,UPI00044A9F3D,1454003,EXI77784.1,,EXI77784.1,EXI77784.1
A0A011PL61,A0A011PL61_9PROT,,,,UPI0004498B45,1454003,EXI77782.1,,EXI77782.1,EXI77782.1
A0A011NR26,A0A011NR26_9PROT,,,,UPI000453182C,1454003,EXI77781.1,,EXI77781.1,EXI77781.1
A0A009YG63,A0A009YG63_9GAMM,66211919,WP_004990210.1,,UPI00029B38AB,1310601,EXD33344.1,,EXD33344.1,WP_004990210.1
A0A009THF1,A0A009THF1_ACIBA,,WP_032059106.1,,UPI000445B629,1310630,EXC53946.1,,EXC53946.1,WP_032059106.1
A0A009TRE7,A0A009TRE7_ACIBA,,WP_032059104.1,,UPI00044A63C5,1310630,EXC53945.1,,EXC53945.1,WP_032059104.1
A0A009SJD6,A0A009SJD6_ACIBA,,WP_032059103.1,,UPI0004481E42,1310630,EXC53944.1,,EXC53944.1,WP_032059103.1
A0A009SZ94,A0A009SZ94_ACIBA,,WP_000902942.1,,UPI000165F4C2,1310630,EXC52212.1,,EXC52212.1,WP_000902942.1
A0A009SGX5,A0A009SGX5_ACIBA,,WP_032068038.1,,UPI00044C3FF0,1310630,EXC52211.1,,EXC52211.1,WP_032068038.1
A0A009TCI9,A0A009TCI9_ACIBA,,WP_032068037.1,,UPI00044D90AE,1310630,EXC52210.1,,EXC52210.1,WP_032068037.1
A0A009TLF8,A0A009TLF8_ACIBA,,WP_000854551.1,,UPI000172FC4B,1310630,EXC52209.1,,EXC52209.1,WP_000854551.1
A0A009SEP4,A0A009SEP4_ACIBA,,,,UPI000277BF1E,1310630,EXC52208.1,,EXC52208.1,EXC52208.1
A0A009SGX1,A0A009SGX1_ACIBA,,WP_032068036.1,,UPI000445DF64,1310630,EXC52206.1,,EXC52206.1,WP_032068036.1
A0A009TCI6,A0A009TCI6_ACIBA,,,,UPI0000F2FBB1,1310630,EXC52205.1,,EXC52205.1,EXC52205.1
A0A009TL03,A0A009TL03_ACIBA,,,,UPI0000F2FD27,1310630,EXC52077.1,,EXC52077.1,EXC52077.1
A0A009SE85,A0A009SE85_ACIBA,,WP_001047848.1,,UPI0001B8F9A3,1310630,EXC52076.1,,EXC52076.1,WP_001047848.1
A0A009YZ10,A0A009YZ10_9GAMM,,,,UPI0002CEE255,1310601,EXD33345.1,,EXD33345.1,EXD33345.1
A0A009TC27,A0A009TC27_ACIBA,,,,UPI0002BB11C6,1310630,EXC52073.1,,EXC52073.1,EXC52073.1
A0A009SE80,A0A009SE80_ACIBA,66397209,WP_000222732.1,,UPI000165E303,1310630,EXC52071.1,,EXC52071.1,WP_000222732.1
A0A009QX67,A0A009QX67_9GAMM,,,,UPI0004474792,1310637,EXC30274.1,,EXC30274.1,EXC30274.1
A0A009RSI3,A0A009RSI3_9GAMM,,,,UPI00044BF199,1310637,EXC30273.1,,EXC30273.1,EXC30273.1
A0A009S0L1,A0A009S0L1_9GAMM,,WP_032062322.1,,UPI000445B44E,1310637,EXC30272.1,,EXC30272.1,WP_032062322.1
A0A009QV16,A0A009QV16_9GAMM,,WP_032057498.1,,UPI00044B6D09,1310637,EXC30271.1,,EXC30271.1,WP_032057498.1
A0A009RES7,A0A009RES7_9GAMM,,,,UPI0003A1F522,1310637,EXC30270.1,,EXC30270.1,EXC30270.1
A0A009QX62,A0A009QX62_9GAMM,,WP_032057497.1,,UPI00044B3871,1310637,EXC30269.1,,EXC30269.1,WP_032057497.1
A0A009RSH7,A0A009RSH7_9GAMM,,WP_002122193.1,,UPI0001CF75BB,1310637,EXC30268.1,,EXC30268.1,WP_002122193.1
A0A009S0K7,A0A009S0K7_9GAMM,,WP_032057496.1,,UPI0004477F40,1310637,EXC30267.1,,EXC30267.1,WP_032057496.1
A0A009QV11,A0A009QV11_9GAMM,,WP_005069390.1,,UPI000200C190,1310637,EXC30266.1,,EXC30266.1,WP_005069390.1
A0A009S0G3,A0A009S0G3_9GAMM,,WP_032057466.1,,UPI00044F9EE9,1310637,EXC30222.1,,EXC30222.1,WP_032057466.1
A0A009QUW9,A0A009QUW9_9GAMM,,,,UPI00044FE976,1310637,EXC30221.1,,EXC30221.1,EXC30221.1
A0A009REM0,A0A009REM0_9GAMM,,,,UPI00044F68C5,1310637,EXC30220.1,,EXC30220.1,EXC30220.1
A0A009TKZ7,A0A009TKZ7_ACIBA,,WP_032068111.1,,UPI0004462E1A,1310630,EXC52072.1,,EXC52072.1,WP_032068111.1
A0A009S0G0,A0A009S0G0_9GAMM,,WP_032062278.1,,UPI00044C4AA1,1310637,EXC30217.1,,EXC30217.1,WP_032062278.1
A0A009YBC5,A0A009YBC5_9GAMM,66211921,WP_004990207.1,,UPI00029A7156,1310601,EXD33346.1,,EXD33346.1,WP_004990207.1
A0A009YZ12,A0A009YZ12_9GAMM,66211925,WP_004996602.1,,UPI0002CF9AEF,1310601,EXD33350.1,,EXD33350.1,WP_004996602.1
A0A010J391,A0A010J391_9GAMM,,,,UPI0004516F98,1310681,EXE63585.1,,EXE63585.1,EXE63585.1
A0A010ITE6,A0A010ITE6_9GAMM,,WP_050675741.1,,UPI0004478A11,1310681,EXE63582.1,,EXE63582.1,WP_050675741.1
A0A010JWM9,A0A010JWM9_9GAMM,,,,UPI0001DA32DC,1310681,EXE63454.1,,EXE63454.1,EXE63454.1
A0A010KBI8,A0A010KBI8_9GAMM,,WP_002113716.1,,UPI0001CF7504,1310681,EXE63453.1,,EXE63453.1,WP_002113716.1
A0A010J2V5,A0A010J2V5_9GAMM,,,,UPI0004507A9C,1310681,EXE63450.1,,EXE63450.1,EXE63450.1
A0A010JWM6,A0A010JWM6_9GAMM,,,,UPI00044808FB,1310681,EXE63449.1,,EXE63449.1,EXE63449.1
A0A010KBI4,A0A010KBI4_9GAMM,,WP_032003607.1,,UPI00044E2765,1310681,EXE63448.1,,EXE63448.1,WP_032003607.1
A0A010IZ46,A0A010IZ46_9GAMM,9383202,WP_002001056.1,,UPI000172FE4C,1310681,EXE62180.1,,EXE62180.1,WP_002001056.1
A0A010JT16,A0A010JT16_9GAMM,,WP_032004085.1,,UPI000445786A,1310681,EXE62179.1,,EXE62179.1,WP_032004085.1
A0A010K800,A0A010K800_9GAMM,,WP_032004084.1,,UPI000449FBC4,1310681,EXE62178.1,,EXE62178.1,WP_032004084.1
A0A010IPD5,A0A010IPD5_9GAMM,,,,UPI00044A8CA0,1310681,EXE62177.1,,EXE62177.1,EXE62177.1
A0A010JJC1,A0A010JJC1_9GAMM,,,,UPI00044C5CBD,1310681,EXE62176.1,,EXE62176.1,EXE62176.1
A0A010IZ41,A0A010IZ41_9GAMM,,WP_014206140.1,,UPI000200BEC4,1310681,EXE62175.1,,EXE62175.1,WP_014206140.1
A0A009Z9X7,A0A009Z9X7_9GAMM,,,,UPI00029A4F6C,1310601,EXD33348.1,,EXD33348.1,EXD33348.1
A0A010JT11,A0A010JT11_9GAMM,,,,UPI000452C064,1310681,EXE62174.1,,EXE62174.1,EXE62174.1
A0A010IPD1,A0A010IPD1_9GAMM,,WP_032004078.1,,UPI00045353AC,1310681,EXE62172.1,,EXE62172.1,WP_032004078.1
A0A010JGM3,A0A010JGM3_9GAMM,60752939,WP_002115552.1,,UPI0001CF7D7B,1310681,EXE61251.1,,EXE61251.1,WP_002115552.1
A0A010K588,A0A010K588_9GAMM,,,,UPI0002DCC1B4,1310681,EXE61248.1,,EXE61248.1,EXE61248.1
A0A010ILW6,A0A010ILW6_9GAMM,,,,UPI000200C48E,1310681,EXE61247.1,,EXE61247.1,EXE61247.1
A0A010JGL5,A0A010JGL5_9GAMM,,WP_032004367.1,,UPI00044A64B0,1310681,EXE61246.1,,EXE61246.1,WP_032004367.1
A0A010IWI0,A0A010IWI0_9GAMM,,,,UPI000200C490,1310681,EXE61245.1,,EXE61245.1,EXE61245.1
A0A010JQ99,A0A010JQ99_9GAMM,66396111,WP_000235573.1,,UPI00015B3D0E,1310681,EXE61244.1,,EXE61244.1,WP_000235573.1
A0A010K582,A0A010K582_9GAMM,60752929,WP_002115576.1,,UPI0001CF7D82,1310681,EXE61243.1,,EXE61243.1,WP_002115576.1
A0A009ZLV8,A0A009ZLV8_9GAMM,66212023,WP_004996792.1,,UPI0002CE54C5,1310601,EXD37558.1,,EXD37558.1,WP_004996792.1
A0A009ZSJ6,A0A009ZSJ6_9GAMM,,WP_034699316.1,,UPI00044F0969,1310601,EXD35512.1,,EXD35512.1,WP_034699316.1
A0A009ZS92,A0A009ZS92_9GAMM,,WP_034699453.1,,UPI000445545D,1310601,EXD35367.1,,EXD35367.1,WP_034699453.1
A0A009YLS2,A0A009YLS2_9GAMM,66210803,WP_004992913.1,,UPI00029B2A53,1310601,EXD35359.1,,EXD35359.1,WP_004992913.1
A0A009ZLK3,A0A009ZLK3_9GAMM,66211929,WP_004990201.1,,UPI00029B1495,1310601,EXD33352.1,,EXD33352.1,WP_004990201.1
A0A010K7Z2,A0A010K7Z2_9GAMM,,WP_032004079.1,,UPI00044F01EB,1310681,EXE62173.1,,EXE62173.1,WP_032004079.1
A0A010KC00,A0A010KC00_9GAMM,,WP_032003722.1,,UPI0004464361,1310681,EXE63593.1,,EXE63593.1,WP_032003722.1
A0A009QUW4,A0A009QUW4_9GAMM,,,,UPI0001DA32DC,1310637,EXC30216.1,,EXC30216.1,EXC30216.1
A0A009QQ84,A0A009QQ84_9GAMM,,WP_032063343.1,,UPI0004503FF7,1310637,EXC27380.1,,EXC27380.1,WP_032063343.1
A0A009I692,A0A009I692_ACIB9,66398604,WP_001046500.1,,UPI0000F2F650,1310613,EXB05981.1,,EXB05981.1,WP_001046500.1
A0A009HNT0,A0A009HNT0_ACIB9,,,,UPI0000F2FD27,1310613,EXB05832.1,,EXB05832.1,EXB05832.1
A0A009I5R5,A0A009I5R5_ACIB9,66397204,WP_001047847.1,,UPI00017301B8,1310613,EXB05831.1,,EXB05831.1,WP_001047847.1
A0A009IPU2,A0A009IPU2_ACIB9,,,,UPI000349B3C2,1310613,EXB05828.1,,EXB05828.1,EXB05828.1
A0A009HNS6,A0A009HNS6_ACIB9,,,,UPI00044A3040,1310613,EXB05827.1,,EXB05827.1,EXB05827.1
A0A009I5R2,A0A009I5R2_ACIB9,,WP_000222733.1,,UPI00026E1283,1310613,EXB05826.1,,EXB05826.1,WP_000222733.1
A0A009HZD1,A0A009HZD1_ACIB9,,WP_032051790.1,,UPI00044719A1,1310613,EXB03721.1,,EXB03721.1,WP_032051790.1
A0A009HKZ8,A0A009HKZ8_ACIB9,,WP_032051789.1,,UPI0004451572,1310613,EXB03720.1,,EXB03720.1,WP_032051789.1
A0A009HED8,A0A009HED8_9GAMM,,WP_032007021.1,,UPI0004489D68,1310608,EXB01305.1,,EXB01305.1,WP_032007021.1
A0A009IBI9,A0A009IBI9_9GAMM,,,,UPI0002DCC1B4,1310608,EXB01303.1,,EXB01303.1,EXB01303.1
A0A009HAX1,A0A009HAX1_9GAMM,,,,UPI000200C48E,1310608,EXB01302.1,,EXB01302.1,EXB01302.1
A0A009HSJ3,A0A009HSJ3_9GAMM,,WP_025465962.1,,UPI000303D007,1310608,EXB01301.1,,EXB01301.1,WP_025465962.1
A0A009HED4,A0A009HED4_9GAMM,,,,UPI000200C490,1310608,EXB01300.1,,EXB01300.1,EXB01300.1
A0A009IMX8,A0A009IMX8_ACIB9,,WP_001254607.1,,UPI0002BC16CD,1310613,EXB06029.1,,EXB06029.1,WP_001254607.1
A0A009I9G9,A0A009I9G9_9GAMM,66396111,WP_000235573.1,,UPI00015B3D0E,1310608,EXB01299.1,,EXB01299.1,WP_000235573.1
A0A009I6E2,A0A009I6E2_9GAMM,,WP_017386917.1,,UPI0002F9F68C,1310608,EXA99442.1,,EXA99442.1,WP_017386917.1
A0A009H5T7,A0A009H5T7_9GAMM,,,,UPI00036EA5F1,1310608,EXA99441.1,,EXA99441.1,EXA99441.1
A0A009HM00,A0A009HM00_9GAMM,,,,UPI0002E85FF7,1310608,EXA99440.1,,EXA99440.1,EXA99440.1
A0A009I6D7,A0A009I6D7_9GAMM,,WP_017386920.1,,UPI0002FD72CD,1310608,EXA99437.1,,EXA99437.1,WP_017386920.1
A0A009H5S9,A0A009H5S9_9GAMM,,,,UPI0001DA32DC,1310608,EXA99436.1,,EXA99436.1,EXA99436.1
A0A009HZ61,A0A009HZ61_9GAMM,,WP_017386883.1,,UPI0002EC521C,1310608,EXA96947.1,,EXA96947.1,WP_017386883.1
A0A009GYP9,A0A009GYP9_9GAMM,,,,UPI0002FB39FA,1310608,EXA96946.1,,EXA96946.1,EXA96946.1
A0A009HEY7,A0A009HEY7_9GAMM,,WP_025466029.1,,UPI00044E5BD4,1310608,EXA96945.1,,EXA96945.1,WP_025466029.1
A0A009H225,A0A009H225_9GAMM,,WP_025466028.1,,UPI000306C7B0,1310608,EXA96944.1,,EXA96944.1,WP_025466028.1
A0A009HXD6,A0A009HXD6_9GAMM,,,,UPI0002D4D82C,1310608,EXA96943.1,,EXA96943.1,EXA96943.1
A0A009HT49,A0A009HT49_9GAMM,,WP_017403375.1,,UPI000308A63B,1310608,EXA94892.1,,EXA94892.1,WP_017403375.1
A0A009GST3,A0A009GST3_9GAMM,,WP_017403374.1,,UPI000310B859,1310608,EXA94891.1,,EXA94891.1,WP_017403374.1
A0A009HNB7,A0A009HNB7_9GAMM,,,,UPI0003DF1FD9,1310608,EXA93658.1,,EXA93658.1,EXA93658.1
A0A009IBI6,A0A009IBI6_9GAMM,60752929,WP_002115576.1,,UPI0001CF7D82,1310608,EXB01298.1,,EXB01298.1,WP_002115576.1
A0A009R7N4,A0A009R7N4_9GAMM,,WP_032063344.1,,UPI0004515DAC,1310637,EXC27381.1,,EXC27381.1,WP_032063344.1
A0A009I6I3,A0A009I6I3_ACIB9,,,,UPI0001AEF9E6,1310613,EXB06031.1,,EXB06031.1,EXB06031.1
A0A009IQI0,A0A009IQI0_ACIB9,,WP_000501147.1,,UPI000297AEAF,1310613,EXB06033.1,,EXB06033.1,WP_000501147.1
A0A009RTL4,A0A009RTL4_9GAMM,,WP_002113932.1,,UPI0001CF7486,1310637,EXC27373.1,,EXC27373.1,WP_002113932.1
A0A009QMH5,A0A009QMH5_9GAMM,,,,UPI000200C48E,1310637,EXC26133.1,,EXC26133.1,EXC26133.1
A0A009RHN0,A0A009RHN0_9GAMM,,WP_032063753.1,,UPI00044C574C,1310637,EXC26132.1,,EXC26132.1,WP_032063753.1
A0A009RQT3,A0A009RQT3_9GAMM,,,,UPI000200C490,1310637,EXC26131.1,,EXC26131.1,EXC26131.1
A0A009QKH7,A0A009QKH7_9GAMM,66396111,WP_000235573.1,,UPI00015B3D0E,1310637,EXC26130.1,,EXC26130.1,WP_000235573.1
A0A009R4U3,A0A009R4U3_9GAMM,60752929,WP_002115576.1,,UPI0001CF7D82,1310637,EXC26129.1,,EXC26129.1,WP_002115576.1
A0A009QN11,A0A009QN11_ACIBA,66397261,WP_000312749.1,,UPI000165E4CA,1310607,EXC08886.1,,EXC08886.1,WP_000312749.1
A0A009PIA8,A0A009PIA8_ACIBA,,WP_000734918.1,,UPI00028191C4,1310607,EXC08885.1,,EXC08885.1,WP_000734918.1
A0A009Q279,A0A009Q279_ACIBA,66397263,WP_000183448.1,,UPI0001B8FA37,1310607,EXC08884.1,,EXC08884.1,WP_000183448.1
A0A009PKB4,A0A009PKB4_ACIBA,66397264,WP_000840537.1,,UPI0000F2FBD8,1310607,EXC08883.1,,EXC08883.1,WP_000840537.1
A0A009QEX0,A0A009QEX0_ACIBA,,,,UPI00026E12E8,1310607,EXC08882.1,,EXC08882.1,EXC08882.1
A0A009Q272,A0A009Q272_ACIBA,,WP_032058926.1,,UPI000452D554,1310607,EXC08879.1,,EXC08879.1,WP_032058926.1
A0A009QD25,A0A009QD25_ACIBA,,WP_032059106.1,,UPI000445B629,1310607,EXC08126.1,,EXC08126.1,WP_032059106.1
A0A009HPD6,A0A009HPD6_ACIB9,,,,UPI0002ECB279,1310613,EXB06032.1,,EXB06032.1,EXB06032.1
A0A009QL91,A0A009QL91_ACIBA,,WP_032059104.1,,UPI00044A63C5,1310607,EXC08125.1,,EXC08125.1,WP_032059104.1
A0A009PC76,A0A009PC76_ACIBA,,WP_032059624.1,,UPI00044E263D,1310607,EXC06282.1,,EXC06282.1,WP_032059624.1
A0A009Q4V2,A0A009Q4V2_ACIBA,,,,UPI0000F2FD27,1310607,EXC04489.1,,EXC04489.1,EXC04489.1
A0A009QCK7,A0A009QCK7_ACIBA,,WP_001047845.1,,UPI00026E1B66,1310607,EXC04488.1,,EXC04488.1,WP_001047845.1
A0A009P9W6,A0A009P9W6_ACIBA,,,,UPI000165E230,1310607,EXC04485.1,,EXC04485.1,EXC04485.1
A0A009N2T1,A0A009N2T1_9GAMM,,,,UPI0001DA32DC,1310652,EXB78153.1,,EXB78153.1,EXB78153.1
A0A009MLM3,A0A009MLM3_9GAMM,,WP_002113716.1,,UPI0001CF7504,1310652,EXB78152.1,,EXB78152.1,WP_002113716.1
A0A009N2S6,A0A009N2S6_9GAMM,,,,UPI00029DEC18,1310652,EXB78148.1,,EXB78148.1,EXB78148.1
A0A009MLL9,A0A009MLL9_9GAMM,,WP_002113754.1,,UPI0001CF7508,1310652,EXB78147.1,,EXB78147.1,WP_002113754.1
A0A009NG64,A0A009NG64_9GAMM,,WP_002113740.1,,UPI0001CF7509,1310652,EXB78146.1,,EXB78146.1,WP_002113740.1
A0A009MFZ4,A0A009MFZ4_9GAMM,,WP_000190709.1,,UPI0000F2FF77,1310652,EXB76146.1,,EXB76146.1,WP_000190709.1
A0A009MY55,A0A009MY55_9GAMM,,WP_001004589.1,,UPI00017860F8,1310652,EXB76145.1,,EXB76145.1,WP_001004589.1
A0A009NBW0,A0A009NBW0_9GAMM,,WP_002113932.1,,UPI0001CF7486,1310652,EXB76138.1,,EXB76138.1,WP_002113932.1
A0A009IMY8,A0A009IMY8_ACIB9,,WP_002124048.1,,UPI0002985CBE,1310613,EXB06034.1,,EXB06034.1,WP_002124048.1
A0A009PGH2,A0A009PGH2_ACIBA,,WP_032059103.1,,UPI0004481E42,1310607,EXC08124.1,,EXC08124.1,WP_032059103.1
A0A013U1U3,A0A013U1U3_9GAMM,,WP_032056047.1,,UPI0004498836,1310764,EXS35898.1,,EXS35898.1,WP_032056047.1
A0A010JWZ8,A0A010JWZ8_9GAMM,,WP_032003723.1,,UPI00044B6D85,1310681,EXE63594.1,,EXE63594.1,WP_032003723.1
A0A010SZ14,A0A010SZ14_PSEFL,,,,UPI0002EAA980,1042209,EXF95933.1,,EXF95933.1,EXF95933.1
A0A011NJ93,A0A011NJ93_9PROT,,,,UPI0004515644,1454000,EXI75326.1,,EXI75326.1,EXI75326.1
A0A011PD60,A0A011PD60_9PROT,,,,UPI000451DF09,1454000,EXI74850.1,,EXI74850.1,EXI74850.1
A0A011NEQ2,A0A011NEQ2_9PROT,,,,UPI00044F6928,1454000,EXI73646.1,,EXI73646.1,EXI73646.1
A0A011P8J2,A0A011P8J2_9PROT,,,,UPI000446C0B8,1454000,EXI73387.1,,EXI73387.1,EXI73387.1
A0A011MRA3,A0A011MRA3_9PROT,,,,UPI00044E97D6,1454000,EXI72703.1,,EXI72703.1,EXI72703.1
A0A011Q2B1,A0A011Q2B1_9PROT,,,,UPI000446EDC1,1454000,EXI72699.1,,EXI72699.1,EXI72699.1
A0A011MR98,A0A011MR98_9PROT,,,,UPI000449F392,1454000,EXI72698.1,,EXI72698.1,EXI72698.1
A0A011P6R9,A0A011P6R9_9PROT,,,,UPI00044A6B84,1454000,EXI72697.1,,EXI72697.1,EXI72697.1
A0A011NC69,A0A011NC69_9PROT,,,,UPI00044B3887,1454000,EXI72696.1,,EXI72696.1,EXI72696.1
A0A011P700,A0A011P700_9PROT,,,,UPI0004496300,1454000,EXI72695.1,,EXI72695.1,EXI72695.1
A0A011Q2A7,A0A011Q2A7_9PROT,,,,UPI00044B3C1C,1454000,EXI72694.1,,EXI72694.1,EXI72694.1
A0A011MR93,A0A011MR93_9PROT,,,,UPI000451A088,1454000,EXI72693.1,,EXI72693.1,EXI72693.1
A0A011NBX7,A0A011NBX7_9PROT,,,,UPI000452867C,1454000,EXI72581.1,,EXI72581.1,EXI72581.1
A0A011PDZ1,A0A011PDZ1_9PROT,,,,UPI000445DF91,1454000,EXI75327.1,,EXI75327.1,EXI75327.1
A0A011P6P7,A0A011P6P7_9PROT,,,,UPI00045052A7,1454000,EXI72580.1,,EXI72580.1,EXI72580.1
A0A011MQX5,A0A011MQX5_9PROT,,,,UPI0004492A96,1454000,EXI72578.1,,EXI72578.1,EXI72578.1
A0A011P6F4,A0A011P6F4_9PROT,,,,UPI00044ABFCA,1454000,EXI72577.1,,EXI72577.1,EXI72577.1
A0A011MQT7,A0A011MQT7_9PROT,,,,UPI0004538093,1454000,EXI72528.1,,EXI72528.1,EXI72528.1
A0A011NBT4,A0A011NBT4_9PROT,,,,UPI000451E57E,1454000,EXI72526.1,,EXI72526.1,EXI72526.1
A0A011P6J6,A0A011P6J6_9PROT,,,,UPI00044F6209,1454000,EXI72525.1,,EXI72525.1,EXI72525.1
A0A011Q1X8,A0A011Q1X8_9PROT,,,,UPI0004492727,1454000,EXI72524.1,,EXI72524.1,EXI72524.1
A0A011MQT5,A0A011MQT5_9PROT,,,,UPI0004536C57,1454000,EXI72523.1,,EXI72523.1,EXI72523.1
A0A011P6B1,A0A011P6B1_9PROT,,,,UPI000447A346,1454000,EXI72522.1,,EXI72522.1,EXI72522.1
A0A011NBT1,A0A011NBT1_9PROT,,,,UPI000451C5C6,1454000,EXI72521.1,,EXI72521.1,EXI72521.1
A0A011P6J2,A0A011P6J2_9PROT,,,,UPI000450D4C2,1454000,EXI72520.1,,EXI72520.1,EXI72520.1
A0A011PYH6,A0A011PYH6_9PROT,,,,UPI00044A5994,1454000,EXI71414.1,,EXI71414.1,EXI71414.1
A0A011N8T4,A0A011N8T4_9PROT,,,,UPI00044E390F,1454000,EXI71411.1,,EXI71411.1,EXI71411.1
A0A011P341,A0A011P341_9PROT,,,,UPI00044B6B33,1454000,EXI71290.1,,EXI71290.1,EXI71290.1
A0A011Q213,A0A011Q213_9PROT,,,,UPI000449B785,1454000,EXI72579.1,,EXI72579.1,EXI72579.1
