UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A066YNX9,A0A066YNX9_9ACTN,,WP_051653335.1,,UPI0004A00B5D,1348663,KDN83218.1,,WP_051653335.1,WP_051653335.1
A0A060LW04,A0A060LW04_9BACI,,WP_051667592.1,,UPI000499BB96,1246626,AIC95436.1,,WP_051667592.1,WP_051667592.1
A0A068MYQ7,A0A068MYQ7_SYNY4,,WP_051738633.1,,UPI000406ED1F,1147,AIE72882.1,,WP_051738633.1,WP_051738633.1
A0A060UMQ3,A0A060UMQ3_9PROT,,WP_051984739.1,,UPI0004A5A51C,160808,CDQ09755.1,,WP_051984739.1,WP_051984739.1
A0A060UN85,A0A060UN85_9PROT,,WP_051984740.1,,UPI0004A5A31C,160808,CDQ09766.1,,WP_051984740.1,WP_051984740.1
A0A031G5M9,A0A031G5M9_9PSED,,WP_052032710.1,,UPI0004526D9C,1470589,EZP31827.1,,WP_052032710.1,WP_052032710.1
A0A9D5DRW4,A0A9D5DRW4_9BACI,,WP_055735121.1,,UPI0006EBE8EC,444060,KQL59075.1,,WP_055735121.1,WP_055735121.1
A0A9D5DSK1,A0A9D5DSK1_9BACI,,WP_055737161.1,,UPI0006EBF979,444060,KQL56250.1,,WP_055737161.1,WP_055737161.1
A0A1B8YNI6,A0A1B8YNI6_9GAMM,,WP_065388725.1,,UPI0008082AEA,1851568,OCA56748.1,,WP_065388725.1,WP_065388725.1
A0A1C0U9Z4,A0A1C0U9Z4_9GAMM,,WP_065821665.1,,UPI0008164092,2805096,OCQ54732.1,,WP_065821665.1,WP_065821665.1
A0A1C0UA43,A0A1C0UA43_9GAMM,,WP_065821666.1,,UPI00081650F6,2805096,OCQ54736.1,,WP_065821666.1,WP_065821666.1
A0AA46S9E5,A0AA46S9E5_9NOCA,83623035,WP_072634659.1,,UPI0009287DAD,191292,UYF93005.1,,WP_072634659.1,WP_072634659.1
A0A1C0U9Y8,A0A1C0U9Y8_9GAMM,,WP_074439020.1,,UPI0008280BB1,2805096,OCQ54734.1,,WP_074439020.1,WP_074439020.1
A0A067LCW7,A0A067LCW7_JATCU,105633008,XP_012070898.1,,UPI00049B9E43,180498,KDP46321.1,,XP_012070898.1,XP_012070898.1
A0A067LD62,A0A067LD62_JATCU,105633017,XP_012070910.1,,UPI00049DB27C,180498,KDP46322.1,,XP_012070910.1,XP_012070910.1
A0A022R476,A0A022R476_ERYGU,105961042,XP_012840728.1,,UPI00043B59E8,4155,EYU34789.1,,XP_012840728.1,XP_012840728.1
A0A023MI03,A0A023MI03_9CAUD,19486920,YP_009031104.1,,UPI0004586A68,1446490,AHN83783.1,,YP_009031104.1,YP_009031104.1
A0A066WQ53,A0A066WQ53_9FLAO,,WP_051627562.1,,UPI00049FCA51,1492738,KDN54703.1,,WP_051627562.1,WP_051627562.1
A0A059E1T8,A0A059E1T8_9PROT,,WP_051608049.1,,UPI000458E955,1207058,KCZ61560.1,,WP_051608049.1,WP_051608049.1
A0A059G5R5,A0A059G5R5_9PROT,,WP_051624802.1,,UPI000458D9DD,1280953,KDA02192.1,,WP_051624802.1,WP_051624802.1
A0A059G7H3,A0A059G7H3_9PROT,,WP_051624669.1,,UPI000458C83D,1280953,KDA02782.1,,WP_051624669.1,WP_051624669.1
A0A062VLW2,A0A062VLW2_9PROT,,WP_051612156.1,,UPI00049FE3FE,1280954,KDA00657.1,,WP_051612156.1,WP_051612156.1
A0A062VAM5,A0A062VAM5_9PROT,,WP_051612332.1,,UPI00049EC053,1280954,KCZ99398.1,,WP_051612332.1,WP_051612332.1
A0A062VMU1,A0A062VMU1_9PROT,,WP_051612361.1,,UPI00049F5EBB,1280954,KCZ99497.1,,WP_051612361.1,WP_051612361.1
A0A062UT30,A0A062UT30_9PROT,,WP_051614593.1,,UPI00049FE612,1280947,KCZ60962.1,,WP_051614593.1,WP_051614593.1
A0A062UGY5,A0A062UGY5_9PROT,,WP_051615352.1,,UPI0004A1239F,1280947,KCZ57577.1,,WP_051615352.1,WP_051615352.1
A0A062UGY8,A0A062UGY8_9PROT,,WP_051615354.1,,UPI0004A177EA,1280947,KCZ57582.1,,WP_051615354.1,WP_051615354.1
A0A062U778,A0A062U778_9PROT,,WP_051615538.1,,UPI0004A0A3F0,1280947,KCZ56156.1,,WP_051615538.1,WP_051615538.1
A0A059FT54,A0A059FT54_9PROT,,WP_051617905.1,,UPI000458D588,1280950,KCZ93797.1,,WP_051617905.1,WP_051617905.1
A0A059FNI8,A0A059FNI8_9PROT,,WP_051618468.1,,UPI0004589F5D,1280950,KCZ92255.1,,WP_051618468.1,WP_051618468.1
A0A059FNJ3,A0A059FNJ3_9PROT,,WP_051618470.1,,UPI000458C829,1280950,KCZ92260.1,,WP_051618470.1,WP_051618470.1
A0A059FJC0,A0A059FJC0_9PROT,,WP_051618576.1,,UPI000458C244,1280950,KCZ90712.1,,WP_051618576.1,WP_051618576.1
A0A059FG11,A0A059FG11_9PROT,,WP_051618652.1,,UPI000458A306,1280950,KCZ89463.1,,WP_051618652.1,WP_051618652.1
A0A059FE87,A0A059FE87_9PROT,,WP_051618681.1,,UPI000458C0A7,1280950,KCZ88861.1,,WP_051618681.1,WP_051618681.1
A0A059FE39,A0A059FE39_9PROT,,WP_051618682.1,,UPI000458F9EC,1280950,KCZ88862.1,,WP_051618682.1,WP_051618682.1
A0A059GCV8,A0A059GCV8_9PROT,,WP_051624392.1,,UPI000458D2D1,1280953,KDA04380.1,,WP_051624392.1,WP_051624392.1
A0A059G6H3,A0A059G6H3_9PROT,,WP_051624746.1,,UPI000458E91A,1280953,KDA02417.1,,WP_051624746.1,WP_051624746.1
A0A022PDU8,A0A022PDU8_9GAMM,,WP_036780725.1,,UPI000453932C,2805098,EYU14337.1,,WP_036780725.1,WP_036780725.1
A0A023BX03,A0A023BX03_9FLAO,,WP_051575743.1,,UPI00044C858F,1317122,EZH74183.1,,WP_051575743.1,WP_051575743.1
A0A023BV73,A0A023BV73_9FLAO,,WP_051575706.1,,UPI000446ED08,1317122,EZH73901.1,,WP_051575706.1,WP_051575706.1
A0A061SKT7,A0A061SKT7_9RHOB,,WP_037911613.1,,UPI00049F35B8,83219,KAJ01487.1,,WP_037911613.1,WP_037911613.1
A0A061SPU5,A0A061SPU5_9RHOB,,WP_037911641.1,,UPI0004A02456,83219,KAJ01474.1,,WP_037911641.1,WP_037911641.1
A0A060JBG1,A0A060JBG1_9MICO,,WP_038501955.1,,UPI00049B47EC,529884,AIC47171.1,,WP_038501955.1,WP_038501955.1
A0A023NV74,A0A023NV74_9GAMM,,WP_038621554.1,,UPI00045631C1,1379159,RAO75905.1,,WP_038621554.1,WP_038621554.1
A0A023X1K8,A0A023X1K8_9ACTN,,WP_038681028.1,,UPI000456A3B9,42256,AHY46223.1,,WP_038681028.1,WP_038681028.1
A0A060HVG1,A0A060HVG1_RHIET,,WP_038686337.1,,UPI00049AB397,1432050,AIC25494.1,,WP_038686337.1,WP_038686337.1
A0A058ZI61,A0A058ZI61_9RHOB,,WP_035252990.1,,UPI000456FF91,1461693,KCV80892.1,,WP_035252990.1,WP_035252990.1
A0A061SRM2,A0A061SRM2_9RHOB,,WP_037909974.1,,UPI00049FE47B,83219,KAJ02298.1,,WP_037909974.1,WP_037909974.1
A0A061SV18,A0A061SV18_9RHOB,,WP_037907302.1,,UPI0004A082AC,83219,KAJ03404.1,,WP_037907302.1,WP_037907302.1
A0A022PFL4,A0A022PFL4_9GAMM,,WP_036780732.1,,UPI00044FA997,2805098,EYU14339.1,,WP_036780732.1,WP_036780732.1
A0A022PIK4,A0A022PIK4_9GAMM,,WP_036780734.1,,UPI000446A5BA,2805098,EYU14340.1,,WP_036780734.1,WP_036780734.1
A0A022PCQ3,A0A022PCQ3_9GAMM,,WP_036781652.1,,UPI0004501F3B,2805098,EYU13927.1,,WP_036781652.1,WP_036781652.1
A0A022PD89,A0A022PD89_9GAMM,,WP_036782101.1,,UPI000448F1B5,2805098,EYU13681.1,,WP_036782101.1,WP_036782101.1
A0A022PBX3,A0A022PBX3_9GAMM,,WP_036782103.1,,UPI00044D6DED,2805098,EYU13682.1,,WP_036782103.1,WP_036782103.1
A0A022PD99,A0A022PD99_9GAMM,,WP_036782117.1,,UPI00044D7476,2805098,EYU13691.1,,WP_036782117.1,WP_036782117.1
A0A059KKW6,A0A059KKW6_9BURK,,WP_037482866.1,,UPI00045C6BB7,1286631,KDB51753.1,,WP_037482866.1,WP_037482866.1
A0A059KKK5,A0A059KKK5_9BURK,,WP_037482868.1,,UPI00045D2F08,1286631,KDB51754.1,,WP_037482868.1,WP_037482868.1
A0A059KI96,A0A059KI96_9BURK,,WP_037484615.1,,UPI00045D1654,1286631,KDB50939.1,,WP_037484615.1,WP_037484615.1
A0A059KHK1,A0A059KHK1_9BURK,,WP_037484618.1,,UPI00045C5468,1286631,KDB50942.1,,WP_037484618.1,WP_037484618.1
A0A059KIK9,A0A059KIK9_9BURK,,WP_037484620.1,,UPI00045C7999,1286631,KDB50943.1,,WP_037484620.1,WP_037484620.1
A0A031I3K7,A0A031I3K7_9SPHN,,WP_037532540.1,,UPI00044FA22C,1470591,EZP55000.1,,WP_037532540.1,WP_037532540.1
A0A031HSK6,A0A031HSK6_9SPHN,,WP_037534943.1,,UPI000445FB00,1470591,EZP51766.1,,WP_037534943.1,WP_037534943.1
A0A061SU30,A0A061SU30_9RHOB,,WP_037905077.1,,UPI00049F72E8,83219,KAJ04452.1,,WP_037905077.1,WP_037905077.1
A0A061SUD4,A0A061SUD4_9RHOB,,WP_037907172.1,,UPI0004A00BAD,83219,KAJ03323.1,,WP_037907172.1,WP_037907172.1
A0A061SVA2,A0A061SVA2_9RHOB,,WP_037907176.1,,UPI00049FCCFF,83219,KAJ03325.1,,WP_037907176.1,WP_037907176.1
A0A061SR76,A0A061SR76_9RHOB,,WP_037907296.1,,UPI00049F591C,83219,KAJ03402.1,,WP_037907296.1,WP_037907296.1
A0A061SKX4,A0A061SKX4_9RHOB,,WP_037909613.1,,UPI00049EFEE8,83219,KAJ02356.1,,WP_037909613.1,WP_037909613.1
A0A023BWW0,A0A023BWW0_9FLAO,,WP_051575733.1,,UPI00044D94CB,1317122,EZH74123.1,,WP_051575733.1,WP_051575733.1
A0A068TIS9,A0A068TIS9_NEOGA,,WP_040125241.1,,UPI0004A5213A,1028801,CDN57971.1,,WP_040125241.1,WP_040125241.1
A0A061A1S7,A0A061A1S7_9ACTN,,WP_044574975.1,,UPI0004994956,576784,CDR09698.1,,WP_044574975.1,WP_044574975.1
A0A068QNG5,A0A068QNG5_9GAMM,,WP_045968230.1,,UPI0004A83E68,351671,CDG16116.1,,WP_045968230.1,WP_045968230.1
A0A031G7F1,A0A031G7F1_9PSED,,WP_047599103.1,,UPI00044F2B79,1470589,EZP31825.1,,WP_047599103.1,WP_047599103.1
A0A031G4Q9,A0A031G4Q9_9PSED,,WP_047599106.1,,UPI0004460550,1470589,EZP31828.1,,WP_047599106.1,WP_047599106.1
A0A031G471,A0A031G471_9PSED,,WP_047599281.1,,UPI00044FCA58,1470589,EZP31297.1,,EZP31297.1,WP_047599281.1
A0A031G395,A0A031G395_9PSED,,WP_047599286.1,,UPI000449B6EE,1470589,EZP31303.1,,WP_047599286.1,WP_047599286.1
A0A031FZ92,A0A031FZ92_9PSED,,WP_047601061.1,,UPI00045337DF,1470589,EZP28965.1,,WP_047601061.1,WP_047601061.1
A0A031FUM2,A0A031FUM2_9PSED,,WP_047601364.1,,UPI00044FDE27,1470589,EZP27320.1,,WP_047601364.1,WP_047601364.1
A0A062UYY6,A0A062UYY6_9EURY,,WP_048090183.1,,UPI0004A1679B,1392998,KCZ72146.1,,WP_048090183.1,WP_048090183.1
A0A062UZC5,A0A062UZC5_9EURY,,WP_048090384.1,,UPI00049FD27A,1392998,KCZ72281.1,,KCZ72281.1,WP_048090384.1
A0A062V6R4,A0A062V6R4_9EURY,,WP_048090388.1,,UPI00049ED8FA,1392998,KCZ72283.1,,KCZ72283.1,WP_048090388.1
A0A016XMM9,A0A016XMM9_9BURK,,WP_051509953.1,,UPI00044CBFF0,1458275,EYC52458.1,,WP_051509953.1,WP_051509953.1
A0A016QQX1,A0A016QQX1_9DEIO,,WP_051517270.1,,UPI00044953E9,1476583,EYB68149.1,,WP_051517270.1,WP_051517270.1
A0A022PKI9,A0A022PKI9_9GAMM,,WP_051560637.1,,UPI00044B85B2,2805098,EYU16642.1,,EYU16642.1,WP_051560637.1
A0A022PMA4,A0A022PMA4_9GAMM,,WP_051560639.1,,UPI00044714C2,2805098,EYU16644.1,,EYU16644.1,WP_051560639.1
A0A023CMM6,A0A023CMM6_9BACI,,WP_043906634.1,,UPI00044C2248,1295642,EZP76426.1,,WP_043906634.1,WP_043906634.1
A0A023CIN3,A0A023CIN3_9BACI,,WP_043906026.1,,UPI000449250A,1295642,EZP75029.1,,WP_043906026.1,WP_043906026.1
A0A023CNK4,A0A023CNK4_9BACI,,WP_043905043.1,,UPI00044D80B5,1295642,EZP76980.1,,WP_043905043.1,WP_043905043.1
A0A068TJT5,A0A068TJT5_NEOGA,,WP_040125635.1,,UPI0004A52AF1,1028801,CDN58341.1,,WP_040125635.1,WP_040125635.1
A0A060I566,A0A060I566_RHIET,,WP_040140939.1,,UPI00049B31BD,1432050,AIC30213.1,,WP_040140939.1,WP_040140939.1
A0A061NL21,A0A061NL21_9BACL,,WP_042399279.1,,UPI00045F2B17,1460634,GAK03275.1,,WP_042399279.1,WP_042399279.1
A0A061NST6,A0A061NST6_9BACL,,WP_042403622.1,,UPI00045F3943,1460634,GAK05666.1,,WP_042403622.1,WP_042403622.1
A0A061NUG8,A0A061NUG8_9BACL,,WP_042404337.1,,UPI00045F20C6,1460634,GAK06175.1,,WP_042404337.1,WP_042404337.1
A0A061NWK3,A0A061NWK3_9BACL,,WP_042414611.1,,UPI00045F26DA,1460635,GAK07011.1,,WP_042414611.1,WP_042414611.1
A0A061PAM4,A0A061PAM4_9BACL,,WP_042425492.1,,UPI00045F39D8,1460636,GAK11892.1,,WP_042425492.1,WP_042425492.1
A0A061P5A2,A0A061P5A2_9BACL,,WP_042426063.1,,UPI00045F2002,1460636,GAK12163.1,,WP_042426063.1,WP_042426063.1
A0A062WNP2,A0A062WNP2_9ACTN,,WP_043591599.1,,UPI000460CDA7,683305,KDA41592.1,,WP_043591599.1,WP_043591599.1
A0A023CPG8,A0A023CPG8_9BACI,,WP_043904611.1,,UPI00044FC65A,1295642,EZP77500.1,,WP_043904611.1,WP_043904611.1
A0A023CPB0,A0A023CPB0_9BACI,,WP_043904612.1,,UPI00044A3384,1295642,EZP77501.1,,WP_043904612.1,WP_043904612.1
A0A023CPH2,A0A023CPH2_9BACI,,WP_043904615.1,,UPI000450D3AE,1295642,EZP77505.1,,WP_043904615.1,WP_043904615.1
A0A023CPU0,A0A023CPU0_9BACI,,WP_043904617.1,,UPI00044C66F2,1295642,EZP77507.1,,WP_043904617.1,WP_043904617.1
A0A023CQD9,A0A023CQD9_9BACI,,WP_043904689.1,,UPI00044D9EF2,1295642,EZP77594.1,,WP_043904689.1,WP_043904689.1
A0A023CPQ4,A0A023CPQ4_9BACI,,WP_043904690.1,,UPI0004470FBC,1295642,EZP77595.1,,WP_043904690.1,WP_043904690.1
A0A023CMM1,A0A023CMM1_9BACI,,WP_043905715.1,,UPI000451A5C1,1295642,EZP76421.1,,WP_043905715.1,WP_043905715.1
A0A058ZHK0,A0A058ZHK0_9RHOB,,WP_035252680.1,,UPI000456FEDB,1461693,KCV81109.1,,WP_035252680.1,WP_035252680.1
A0A059E0U3,A0A059E0U3_9PROT,,WP_034817659.1,,UPI0004590308,1207058,KCZ61559.1,,WP_034817659.1,WP_034817659.1
A0A058ZLA7,A0A058ZLA7_9RHOB,,WP_035251902.1,,UPI000456FDE5,1461693,KCV81581.1,,WP_035251902.1,WP_035251902.1
A0A125YE61,A0A125YE61_9CAUD,66356035,WP_009898762.1,,UPI00016C6A29,1677909,AKP44491.1,,WP_009898762.1,WP_009898762.1
A0A031JIP6,A0A031JIP6_9SPHN,,WP_008832059.1,,UPI00027CA012,158500,AOR79785.1; EZP73046.1,,WP_008832059.1,WP_008832059.1
A0A6H1C4M0,A0A6H1C4M0_9NOCA,,WP_006945466.1,,UPI0002D238AB,2722825,QIX51771.1,,WP_006945466.1,WP_006945466.1
A0A059WDB8,A0A059WDB8_STRNR,,WP_016579098.1,,UPI00033ED39B,1971,GCB95128.1,,WP_016579098.1,WP_016579098.1
A0A069AUB7,A0A069AUB7_CLODI,,WP_021359430.1,,UPI00038DAC58,1496,CDS85716.1; CDS87669.1; CDT13898.1,,WP_021359430.1,WP_021359430.1
A0A125V3A8,A0A125V3A8_9CAUD,66355691,WP_021359648.1,,UPI00038D2DC5,1677909,AKP41296.1,,WP_021359648.1,WP_021359648.1
A0A069AI53,A0A069AI53_CLODI,,WP_021435050.1,,UPI00038D3D21,1496,CDS90383.1,,WP_021435050.1,WP_021435050.1
A0A061SR21,A0A061SR21_9RHOB,,WP_025046262.1,,UPI0004690A26,83219,KAJ03327.1; PTX73440.1,,WP_025046262.1,WP_025046262.1
A0A061SK88,A0A061SK88_9RHOB,72436824,WP_025046473.1,,UPI00046A8063,83219,KAJ02126.1; PTX72210.1,,WP_025046473.1,WP_025046473.1
A0A061ST23,A0A061ST23_9RHOB,72440250,WP_025046601.1,,UPI0004697D9E,83219,KAJ02793.1; PTX72987.1,,WP_025046601.1,WP_025046601.1
A0A061SNB5,A0A061SNB5_9RHOB,,WP_025047672.1,,UPI0004686610,83219,KAJ02357.1; PTX73162.1,,WP_025047672.1,WP_025047672.1
A0A061SSR9,A0A061SSR9_9RHOB,72438833,WP_025048021.1,,UPI0004693F77,83219,KAJ02295.1; PTX74206.1,,WP_025048021.1,WP_025048021.1
A0A023PZ48,A0A023PZ48_SHISO,,WP_000465832.1,,UPI0002B26F67,624,AHX39513.1; ASF89556.1,,WP_000465832.1,WP_000465832.1
A0A059MY26,A0A059MY26_ENTFL,,WP_002380501.1,,UPI0001B2EF03,1338519,KDE16075.1,,WP_002380501.1,WP_002380501.1
A0A061JNS0,A0A061JNS0_STUST,,WP_003294712.1,,UPI0002919AF3,1218352,EWC39834.1,,WP_003294712.1,WP_003294712.1
A0A061JT01,A0A061JT01_STUST,,WP_003295977.1,,UPI0002917E51,1218352,EWC42832.1,,WP_003295977.1,WP_003295977.1
A0A069AE46,A0A069AE46_CLODI,,WP_003438449.1,,UPI0000DA51A5,1496,CDS86224.1; CDS86715.1; CDT19975.1; SJR83177.1; VHZ08456.1,,WP_003438449.1,WP_003438449.1
A0A058ZHN0,A0A058ZHN0_9RHOB,,WP_035252678.1,,UPI00045701F5,1461693,KCV81108.1,,WP_035252678.1,WP_035252678.1
A0A068N1V8,A0A068N1V8_SYNY4,,WP_028948468.1,,UPI000427C94C,1147,AIE74022.1,,WP_028948468.1,WP_028948468.1
A0A062U6C6,A0A062U6C6_9PROT,,WP_034792649.1,,UPI00049F0FFD,1280946,KCZ55906.1,,WP_034792649.1,WP_034792649.1
A0A062UBP5,A0A062UBP5_9PROT,,WP_034793551.1,,UPI0004A117F0,1280946,KCZ55702.1,,WP_034793551.1,WP_034793551.1
A0A062UAI5,A0A062UAI5_9PROT,,WP_034795695.1,,UPI0004A16644,1280946,KCZ54708.1,,WP_034795695.1,WP_034795695.1
A0A062U8W6,A0A062U8W6_9PROT,,WP_034795703.1,,UPI0004A03A63,1280946,KCZ54712.1,,WP_034795703.1,WP_034795703.1
A0A062UAI8,A0A062UAI8_9PROT,,WP_034795706.1,,UPI00049F971A,1280946,KCZ54713.1,,WP_034795706.1,WP_034795706.1
A0A062U7N1,A0A062U7N1_9PROT,,WP_034797199.1,,UPI0004A13744,1280946,KCZ53733.1,,WP_034797199.1,WP_034797199.1
A0A062U9R7,A0A062U9R7_9PROT,,WP_034797707.1,,UPI0004A1674B,1280946,KCZ53344.1,,WP_034797707.1,WP_034797707.1
A0A062UB34,A0A062UB34_9PROT,,WP_034797709.1,,UPI0004A15688,1280946,KCZ53345.1,,WP_034797709.1,WP_034797709.1
A0A062TSX9,A0A062TSX9_9PROT,,WP_034799361.1,,UPI0004A043AE,1280946,KCZ50981.1,,WP_034799361.1,WP_034799361.1
A0A059EDZ8,A0A059EDZ8_9PROT,,WP_034810490.1,,UPI000458BBAA,1207058,KCZ65762.1,,WP_034810490.1,WP_034810490.1
A0A059EE04,A0A059EE04_9PROT,,WP_034810493.1,,UPI000458A5F1,1207058,KCZ65767.1,,WP_034810493.1,WP_034810493.1
A0A059EEQ8,A0A059EEQ8_9PROT,,WP_034810865.1,,UPI000458F6AC,1207058,KCZ66012.1,,WP_034810865.1,WP_034810865.1
A0A059EFP8,A0A059EFP8_9PROT,,WP_034811473.1,,UPI000458E82B,1207058,KCZ66390.1,,WP_034811473.1,WP_034811473.1
A0A059EFD3,A0A059EFD3_9PROT,,WP_034811476.1,,UPI000458BE65,1207058,KCZ66391.1,,WP_034811476.1,WP_034811476.1
A0A059EDC8,A0A059EDC8_9PROT,,WP_034811478.1,,UPI000458C510,1207058,KCZ65721.1,,WP_034811478.1,WP_034811478.1
A0A062U7E3,A0A062U7E3_9PROT,,WP_034792244.1,,UPI0004A06B23,1280946,KCZ56266.1,,WP_034792244.1,WP_034792244.1
A0A059EDF4,A0A059EDF4_9PROT,,WP_034812587.1,,UPI000458C1D4,1207058,KCZ65562.1,,WP_034812587.1,WP_034812587.1
A0A062UJH1,A0A062UJH1_9PROT,,WP_034792236.1,,UPI0004A0EF80,1280946,KCZ56260.1,,WP_034792236.1,WP_034792236.1
A0A062UDI6,A0A062UDI6_9PROT,,WP_034791894.1,,UPI00049FC914,1280946,KCZ56402.1,,WP_034791894.1,WP_034791894.1
A0A062UA34,A0A062UA34_9PROT,,WP_034744610.1,,UPI00049FDA24,1280947,KCZ53484.1,,WP_034744610.1,WP_034744610.1
A0A062U704,A0A062U704_9PROT,,WP_034744685.1,,UPI0004A0C7D0,1280947,KCZ53523.1,,WP_034744685.1,WP_034744685.1
A0A031GJR9,A0A031GJR9_9BURK,,WP_034755666.1,,UPI00044D7273,29581,EZP36757.1,,WP_034755666.1,WP_034755666.1
A0A059DUY8,A0A059DUY8_9PROT,,WP_034761109.1,,UPI0004589F94,1280944,KCZ49648.1,,WP_034761109.1,WP_034761109.1
A0A059DPQ4,A0A059DPQ4_9PROT,,WP_034766732.1,,UPI00045907EF,1280944,KCZ46985.1,,WP_034766732.1,WP_034766732.1
A0A059DNZ7,A0A059DNZ7_9PROT,,WP_034767318.1,,UPI000459068B,1280944,KCZ46610.1,,WP_034767318.1,WP_034767318.1
A0A059DLE2,A0A059DLE2_9PROT,,WP_034768979.1,,UPI000458C927,1280944,KCZ45570.1,,WP_034768979.1,WP_034768979.1
A0A059DKY5,A0A059DKY5_9PROT,,WP_034769468.1,,UPI000458E426,1280944,KCZ45315.1,,WP_034769468.1,WP_034769468.1
A0A059DL26,A0A059DL26_9PROT,,WP_034769472.1,,UPI000458EE65,1280944,KCZ45317.1,,WP_034769472.1,WP_034769472.1
A0A059DJQ5,A0A059DJQ5_9PROT,,WP_034769478.1,,UPI000458F2EA,1280944,KCZ45319.1,,WP_034769478.1,WP_034769478.1
A0A062UFB1,A0A062UFB1_9PROT,,WP_034791900.1,,UPI0004A12561,1280946,KCZ56408.1,,WP_034791900.1,WP_034791900.1
A0A059ECC6,A0A059ECC6_9PROT,,WP_034812590.1,,UPI0004589F54,1207058,KCZ65564.1,,WP_034812590.1,WP_034812590.1
A0A059E8F0,A0A059E8F0_9PROT,,WP_034814079.1,,UPI000458B3CE,1207058,KCZ64214.1,,WP_034814079.1,WP_034814079.1
A0A062TU28,A0A062TU28_9PROT,,WP_034825827.1,,UPI0004A04E43,1280941,RAN35512.1,,WP_034825827.1,WP_034825827.1
A0A062TTK0,A0A062TTK0_9PROT,,WP_034825937.1,,UPI0004A0A3D5,1280941,RAN33973.1,,WP_034825937.1,WP_034825937.1
A0A062TTK5,A0A062TTK5_9PROT,,WP_034825943.1,,UPI00049FEE49,1280941,RAN33978.1,,WP_034825943.1,WP_034825943.1
A0A062TRY1,A0A062TRY1_9PROT,,WP_034826997.1,,UPI0004A06E48,1280941,RAN33021.1,,WP_034826997.1,WP_034826997.1
A0A062TPS6,A0A062TPS6_9PROT,,WP_034828313.1,,UPI0004A181E4,1280941,RAN31727.1,,WP_034828313.1,WP_034828313.1
A0A062TSK3,A0A062TSK3_9PROT,,WP_034829532.1,,UPI00049F5CEE,1280941,RAN35668.1,,WP_034829532.1,WP_034829532.1
A0A014N7B0,A0A014N7B0_9GAMM,,WP_034937830.1,,UPI0004490D26,69222,EXU75258.1,,WP_034937830.1,WP_034937830.1
A0A060UPQ6,A0A060UPQ6_9PROT,,WP_035192719.1,,UPI0004A57C07,160808,CDQ10271.1,,WP_035192719.1,WP_035192719.1
A0A060UTP8,A0A060UTP8_9PROT,,WP_035194903.1,,UPI0004A56FDB,160808,CDQ11701.1,,WP_035194903.1,WP_035194903.1
A0A058ZQR4,A0A058ZQR4_9RHOB,,WP_035247371.1,,UPI00045704C8,1461693,KCV83512.1,,WP_035247371.1,WP_035247371.1
A0A058ZQE6,A0A058ZQE6_9RHOB,,WP_035247990.1,,UPI00045700CD,1461693,KCV83779.1,,WP_035247990.1,WP_035247990.1
A0A058ZP32,A0A058ZP32_9RHOB,,WP_035248832.1,,UPI000456FCB6,1461693,KCV82922.1,,WP_035248832.1,WP_035248832.1
A0A058ZPA9,A0A058ZPA9_9RHOB,,WP_035249118.1,,UPI00045701B4,1461693,KCV83065.1,,WP_035249118.1,WP_035249118.1
A0A058ZMV7,A0A058ZMV7_9RHOB,,WP_035249559.1,,UPI0004570A33,1461693,KCV82560.1,,WP_035249559.1,WP_035249559.1
A0A058ZP68,A0A058ZP68_9RHOB,,WP_035249671.1,,UPI0004570D89,1461693,KCV82616.1,,WP_035249671.1,WP_035249671.1
A0A058ZK37,A0A058ZK37_9RHOB,,WP_035250746.1,,UPI0004570992,1461693,KCV81984.1,,WP_035250746.1,WP_035250746.1
A0A058ZK69,A0A058ZK69_9RHOB,,WP_035251689.1,,UPI00045700C0,1461693,KCV81582.1,,WP_035251689.1,WP_035251689.1
A0A062U5Q5,A0A062U5Q5_9PROT,,WP_034825822.1,,UPI0004A14A02,1280941,RAN35506.1,,WP_034825822.1,WP_034825822.1
A0A059E986,A0A059E986_9PROT,,WP_034814078.1,,UPI000458CD4E,1207058,KCZ64213.1,,WP_034814078.1,WP_034814078.1
A0A8B2PVL7,A0A8B2PVL7_9PROT,,WP_034823578.1,,UPI0005584DFC,1280941,RAN36111.1,,WP_034823578.1,WP_034823578.1
A0A059E1K2,A0A059E1K2_9PROT,,WP_034817662.1,,UPI00045902E4,1207058,KCZ61561.1,,WP_034817662.1,WP_034817662.1
A0A059E9K9,A0A059E9K9_9PROT,,WP_034814081.1,,UPI000458D235,1207058,KCZ64217.1,,WP_034814081.1,WP_034814081.1
A0A059E9E7,A0A059E9E7_9PROT,,WP_034814083.1,,UPI000459052C,1207058,KCZ64220.1,,WP_034814083.1,WP_034814083.1
A0A059E5Y2,A0A059E5Y2_9PROT,,WP_034815532.1,,UPI000458CBE0,1207058,KCZ62922.1,,WP_034815532.1,WP_034815532.1
A0A2D8EYI0,A0A2D8EYI0_9PROT,,WP_034815756.1,,UPI000551A857,87,HCJ18150.1; MAL47967.1,,WP_034815756.1,WP_034815756.1
A0A059E3T5,A0A059E3T5_9PROT,,WP_034815927.1,,UPI000458ACD2,1207058,KCZ62604.1,,WP_034815927.1,WP_034815927.1
